,max,min,sum,mean,std,skew,kurtosis
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r107.epw,37.80512715222782,14.000960485561157,216196.22940326296,24.612503347366793,2.7326860724080086,0.3268777018048626,1.1442986504917054
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r136.epw,38.03202036319405,14.628185924890804,222531.22421449568,25.33370038871837,2.709878349994023,0.4734574916925065,1.7699179845628934
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r122.epw,37.71445172990784,15.049199453411848,221234.9825563446,25.186131893936814,2.8634409777356264,0.6012393568965091,1.617638198104324
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r104.epw,38.67390474108011,15.296359783471845,228718.5112819348,26.038081885464933,2.799135901898118,0.27724895901883706,1.1486213678881483
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r112.epw,37.397785063241166,14.38204432250043,219893.50708127205,25.03341382983486,2.8362758436573396,0.5169258046060368,1.4860607833559025
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r122.epw,37.23493694597561,14.56968466947962,217062.63840387706,24.711138251808105,2.80899678756876,0.5533903763396588,1.585474155091418
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r110.epw,38.48649038633526,14.236490386335252,218651.55420174007,24.89202575156358,2.776138872076539,0.4531129527196378,1.8829462633536669
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r108.epw,39.0281859248908,14.628185924890804,222177.13649760195,25.293389856285064,2.7884102471486107,0.5680181426389334,2.112856769822978
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r104.epw,35.483929076788094,13.570040187899217,213073.63493258198,24.257016727297735,2.7169673967652166,0.16332553882568043,0.9981531010031062
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r100.epw,40.06510246528463,16.14265886899894,234941.72857968378,26.74655380005549,2.6855450222218415,0.48852957890512083,1.5126458251592996
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r111.epw,38.05664834433644,15.296359783471845,226617.29811612272,25.798872736351623,2.7025321778901135,0.4538407193642688,1.7225603637802345
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r110.epw,38.88500919376632,14.635009193766322,222029.11932239082,25.27653908497142,2.749229748981146,0.40281609268742197,1.7785918917898704
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r121.epw,38.80758063503388,15.08258063503388,224870.5144434604,25.600013028626407,2.7141899199033164,0.3492839273278733,1.3609649522752671
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r119.epw,38.21532751484391,15.08258063503388,223628.37871467034,25.45860413418343,2.9532489685701018,0.25315477409768466,0.6306596102315489
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r115.epw,35.28500220108838,13.547089253119893,211758.3310568587,24.107278125781445,2.7257362342437457,0.4330567595934842,1.3249860305552397
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r127.epw,37.09935405294024,13.475279978866167,211770.17361508863,24.108626322301276,2.734598494375458,0.39867800296191647,1.396760450590373
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r126.epw,34.69096169184587,13.611637903336312,210894.38083243577,24.008923136661448,2.540924532771503,0.11538097518400316,0.8776900657219002
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r102.epw,40.94972769165432,16.14265886899894,236737.71967028987,26.951015445160774,3.127362873985705,0.7037391676059764,1.6444858800035775
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r102.epw,37.99836287190153,13.9025295385682,216346.73992615708,24.62963796973613,2.999775288793006,0.6062299323878019,1.6463945257741535
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r102.epw,38.09679381889449,14.000960485561157,217273.48070692056,24.73514124623482,3.0090844063096607,0.6099528975798907,1.626240165153892
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r102.epw,38.332323719668594,14.236490386335252,219524.37262154013,24.99139032576689,3.034323077862024,0.619284814151457,1.583802320463605
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r114.epw,36.72601463969501,13.621422462735708,211688.4063058575,24.099317657770502,2.7429663143403853,0.5086055607219564,1.8352962188356803
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r122.epw,36.90244759530662,14.075217252810855,213110.72337785794,24.26123900021158,2.7214072629344743,0.48651096538948146,1.5386752446721474
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r113.epw,36.52576196657412,12.116164091929951,218941.17871906527,24.92499757730682,2.7883469944143533,-0.4776532339487682,1.818359540601096
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r137.epw,38.89485259155746,14.628185924890804,221760.4119021864,25.245948531670248,2.8112200524480913,0.5535996740206718,1.8898207917353793
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r108.epw,38.40096048556115,14.000960485561157,216497.85005694255,24.646840853477926,2.7617252795592244,0.5358202722268868,2.0766366791877835
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r113.epw,36.05622919695972,11.86319922066406,216568.5707364446,24.65489193265508,2.7762231826311914,-0.4984556867471394,1.8272797150008269
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r123.epw,38.00195172990783,14.328157323722914,222276.42902278024,25.304693650133878,2.9394738758164554,0.5354747603674178,1.2829486785525597
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r105.epw,38.41719311680517,15.296359783471845,228176.47619223697,25.976374794197085,2.926945885121483,0.46993775960299605,1.0757979948821101
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r123.epw,37.52243694597561,13.848642539790683,217975.18329716977,24.815025420899005,2.930489700925365,0.5385519935352693,1.3210056028864403
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r101.epw,38.69497368381376,16.14265886899894,235700.97686074948,26.832989169029155,2.720683869967542,0.4684351886432319,1.692985305911161
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r112.epw,38.31210052421258,15.296359783471845,228146.77176223678,25.97299314233014,2.8830279719869316,0.5818955720914407,1.5972141414742702
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r109.epw,39.86917597950261,14.628185924890804,221829.15235882165,25.253774175640547,2.720450293215162,0.37374895532601626,1.3220226578169112
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r111.epw,37.39529775463091,14.635009193766322,220928.34962497698,25.15122377333496,2.714681799929466,0.4427051734782646,1.5932019037183074
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r105.epw,36.12235500271404,13.570040187899217,212438.0889884954,24.18466404695991,2.8198426503518492,0.33898185422645843,0.9066636036058302
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r111.epw,36.99677894719984,14.236490386335252,217494.16950253656,24.760265198375624,2.727026538640532,0.4596782244182315,1.6260710751496927
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r122.epw,38.41498804244129,15.749735765945298,227423.5804696099,25.890662621767472,2.86609475538701,0.6031974225388881,1.6127528920574732
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r120.epw,39.48258063503388,15.362632521694472,226675.10326266265,25.80545346797113,2.779125159504417,0.41176669006099714,1.3064970361210837
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r127.epw,37.129255380435744,13.505181306361669,211696.50145733551,24.10023923694598,2.69100950217805,0.35457581044345116,1.3838582947978932
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r128.epw,37.07527997886617,13.475279978866167,211791.44550083962,24.11104798506902,2.697795785255875,0.32664537301645863,1.6646865225616199
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r116.epw,35.85676146034766,13.475279978866167,209172.81976198102,23.81293485450651,2.61915403529217,0.22872114026778434,0.8815807085132077
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r103.epw,39.852817156811845,17.34265886899894,238469.4613704083,27.14816272431809,2.8674779265905515,0.561207845700484,1.450230819487905
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r103.epw,36.31018491031424,15.436490386335253,220915.30521157314,25.14973875359396,2.7498894031623844,0.42947892779332475,1.188423679152908
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r103.epw,35.97622406254719,15.1025295385682,217534.1395059105,24.764815517522326,2.6930582082337384,0.37041331842948844,1.1206471732201755
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r103.epw,36.07465500954014,15.200960485561154,218544.64190307073,24.879854497162775,2.7152665866751278,0.3950745543908663,1.1389898380840653
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r115.epw,36.637928186171706,13.628784688305393,212400.48670007454,24.180383276419942,2.7823006513935566,0.49823303747986036,1.4114831795388585
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r138.epw,36.77124148044636,14.628185924890804,221351.97354757722,25.199450540480843,2.586717610184165,0.20815315053879524,1.1025810907696596
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r114.epw,37.85584252709966,14.707779763548128,221751.56812545075,25.244941726485425,2.7862407724159826,0.5922066672748358,2.012677336139562
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r123.epw,37.18994759530662,13.5161531891217,213840.16286033153,24.34428083564795,2.762790271442094,0.41173678681875386,1.3568331862062766
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r124.epw,36.28343321138931,15.307721724166402,219739.69068003085,25.0159028551945,2.6324747399851405,0.2186299412253904,0.9129366671994417
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r114.epw,37.602877655833765,14.473835215647746,219389.5173563115,24.976037950399437,2.7486818373815303,0.5268932311736706,1.890785551111231
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r109.epw,38.07156201113296,14.000960485561157,216205.9115201092,24.613605591998525,2.6933742578184146,0.3099382957531921,1.0851740177599223
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r124.epw,35.803918427457084,14.756629943095882,215365.47706726042,24.517927717129417,2.6064003633092954,0.18480103913647844,0.8941876050693378
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r113.epw,37.18711255627964,12.777514681635472,224697.36074320655,25.580300631055938,2.783939029891034,-0.48375275314106664,1.8310027754519003
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r102.epw,40.23849220233226,16.14265886899894,236744.85017365392,26.951827205561955,3.1215142527969095,0.6777198869435065,1.5085368388035394
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r112.epw,37.65074993450706,14.635009193766322,222208.4717445564,25.296957165819034,2.8561527631680375,0.547072506187198,1.5464055954016458
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r112.epw,37.252231127076,14.236490386335252,218828.4323303853,24.91216215054425,2.8813177441932156,0.5811392161390887,1.5959194188814085
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r106.epw,38.71630008732681,15.296359783471845,230040.2828242747,26.18855678782609,3.001692078860491,0.4971514454630616,0.9925818453664692
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r110.epw,38.87818592489081,14.628185924890804,222150.18853092726,25.290322009441393,2.789692000320908,0.47873299214798226,1.9458141356755356
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r106.epw,36.989980491754174,13.570040187899217,214839.4299138371,24.458040746110708,2.9819515575047384,0.4801520686053886,0.960735221410324
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r123.epw,38.70248804244128,15.028693636256364,228348.78453909833,25.9959909539041,2.9372288559476307,0.5455342787277683,1.321280430255793
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r128.epw,37.03851463969501,13.505181306361669,211600.741837519,24.089337640883087,2.6514600992081805,0.2836224814492977,1.6501277570836268
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r121.epw,38.80758063503388,15.08258063503388,224806.28027290618,25.592700395366617,2.6992438660563813,0.3196032393057871,1.2894502166192674
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r117.epw,36.87527997886617,13.475279978866167,210916.77018125964,24.01147201517126,2.7386039002697355,0.23741929803552153,0.95911368826575
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r104.epw,36.15037927522414,14.236490386335252,218900.30721560807,24.920344628370128,2.7132199971987796,0.15668691453401518,0.9917825668754539
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r129.epw,36.26185405294024,13.475279978866167,211659.63199290435,24.09604189354608,2.7451621287743087,0.2772529389230441,1.1703515814313419
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r104.epw,35.81641842745709,13.9025295385682,215702.64532970916,24.556312082162453,2.6861100236305147,0.12237536318094934,0.9859852438593926
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r116.epw,35.886662787843164,13.505181306361669,209740.8511543221,23.87760145199465,2.6764782286678037,0.3243548409799248,1.0356342343830698
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r104.epw,35.91484937445004,14.000960485561157,216683.6741471247,24.667995690702615,2.696571827026288,0.13175064263025146,0.9798368498129979
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r104.epw,39.5202038266072,16.14265886899894,236128.3158010398,26.88163886623889,2.7963602434359522,0.2745002234190176,1.1541848534608437
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r139.epw,38.62011105833072,14.628185924890804,222007.67621279627,25.274097929508482,2.82105634665977,0.44418379134854513,1.2434040815641976
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r115.epw,38.30229299229463,14.924248676259754,222708.82605803508,25.353919177826903,2.838182599899646,0.560230526031646,1.4996559438002008
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r115.epw,37.51479120231046,14.523806109441932,220147.3916085075,25.062316895321377,2.7879984745532904,0.5026856757100107,1.4126591060752252
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r124.epw,35.47142907678809,13.732667719464652,211893.0609074216,24.122616223522396,2.5201903939540644,0.05744369999740338,0.833166353591666
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r125.epw,37.98204432250043,14.38204432250043,221552.76125696616,25.222308886266347,2.8859518668629156,0.5179946232720402,1.459885471478302
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r114.epw,38.51719311680518,15.34045559858901,227543.23254389636,25.90428421492314,2.7818494980836994,0.5852158087492659,2.009535710467301
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r110.epw,38.25096048556116,14.000960485561157,216515.61656515213,24.64886345231774,2.7628263374220694,0.4290553140355535,1.822225186987383
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r113.epw,36.12724315914305,11.717645284498884,215371.49884958906,24.51861325701101,2.7825739449098124,-0.4847064416925005,1.8348303660111065
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r113.epw,36.52576196657412,12.116164091929951,218825.31246190588,24.91180697426046,2.780208851238067,-0.48790418033751487,1.8424168982444242
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r103.epw,40.67790913307303,17.34265886899894,238573.04401504865,27.159954919746195,2.8817184205008055,0.5831230201456633,1.5257264138123676
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r111.epw,38.141947524311085,14.628185924890804,220794.5026083588,25.135986180369407,2.7110938431043192,0.4708246664376573,1.7759849062147128
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r107.epw,37.37420685456588,13.570040187899217,212163.7427491721,24.153431551590668,2.690070396566027,0.25509091886626606,1.020371513555427
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r124.epw,37.625779224009214,16.09402511156611,225995.51145481894,25.728086458881528,2.6563757872675033,0.2695427413348779,1.03481419880193
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r125.epw,37.127480026181466,13.9025295385682,217240.8459587845,24.731425997129985,2.863819693697847,0.4796921929115966,1.347400859683471
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r107.epw,39.10052645013851,15.296359783471845,228056.80280164102,25.962750774320373,2.8273106707109648,0.49888827465898344,1.5541202652884407
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r129.epw,35.3149035285839,13.505181306361669,211367.6090821829,24.062797026660032,2.643554865892081,0.11261193345809853,0.9175936047257691
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r118.epw,37.52820293594053,13.475279978866167,212632.89620168007,24.206841553015007,2.8119275767128986,0.5618465764914523,1.6713868107239969
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r130.epw,36.33956100832205,13.475279978866167,211205.26560603105,24.044315301233745,2.6310938721646835,0.3905740954739642,1.755928488024066
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r105.epw,36.55327530037598,14.000960485561157,216074.63178402896,24.598660266852768,2.790794799102482,0.293116881018136,0.8192938064526705
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r122.epw,38.41498804244129,15.749735765945298,227301.4162900726,25.876755042129826,2.8484759150700785,0.5826705624957331,1.5895935285342069
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r116.epw,37.072631390024455,14.635009193766322,219718.48624812954,25.013488871599154,2.698169308827269,0.38063529925558326,1.2067209320034364
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r140.epw,38.1531859248908,14.628185924890804,224131.04525960155,25.515829378370636,2.8270675238350615,0.5137282570937164,1.5367119994594858
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r105.epw,36.78880520115008,14.236490386335252,218262.05924511948,24.84768434029091,2.8134984253218045,0.3270151092829835,0.8790717406843633
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r116.epw,36.76352580398191,14.38204432250043,217468.92263128844,24.757391009936885,2.6835559089599297,0.3394935860916796,1.0747262264356832
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r126.epw,38.02431494735794,14.524340420816278,219161.00439697443,24.95002326923627,2.6580245768665223,0.3878410869416302,1.610249223888046
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r117.epw,37.02508871376908,13.505181306361669,211525.08139769634,24.08072420283415,2.81912984461999,0.37847288297003334,1.259058781985377
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r105.epw,36.454844353383024,13.9025295385682,215144.03320310355,24.492717805454042,2.7794369846624147,0.2783540764656015,0.7999700200351665
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r104.epw,39.5202038266072,16.14265886899894,236260.75357141695,26.896716025890186,2.810745466404708,0.2826878301566324,1.1344659780215616
