Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.898337E+00,2.384585E+04,1.748912E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.859751E-01,8.762763E+03,3.263308E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.405414E-01,8.256226E+03,3.074670E+03
00:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.908300E+00,2.385659E+04,1.746628E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.949341E-01,8.754808E+03,3.191134E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.483314E-01,8.241560E+03,3.004055E+03
00:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.917060E+00,2.385050E+04,1.742164E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.027954E-01,8.732482E+03,3.112240E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.550659E-01,8.213301E+03,2.927204E+03
00:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.924852E+00,2.383090E+04,1.736755E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.097441E-01,8.698221E+03,3.027758E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.608931E-01,8.173467E+03,2.845097E+03
00:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.931874E+00,2.380056E+04,1.730967E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.161416E-01,8.656228E+03,2.939392E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.659689E-01,8.124082E+03,2.758692E+03
01:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.938250E+00,2.376118E+04,1.724881E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.219145E-01,8.605960E+03,2.847089E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.703690E-01,8.066246E+03,2.668537E+03
01:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.945702E+00,2.377965E+04,1.725106E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.287727E-01,8.602817E+03,2.794830E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.756846E-01,8.051753E+03,2.615804E+03
01:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.952775E+00,2.379283E+04,1.725088E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.356534E-01,8.598666E+03,2.741386E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.805682E-01,8.031853E+03,2.560677E+03
01:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.959525E+00,2.380149E+04,1.724822E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.420958E-01,8.588800E+03,2.685283E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.850689E-01,8.007165E+03,2.503435E+03
01:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.966010E+00,2.380645E+04,1.724339E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.481731E-01,8.574078E+03,2.626854E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.892441E-01,7.978372E+03,2.444346E+03
01:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.972278E+00,2.380836E+04,1.723677E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.539573E-01,8.555320E+03,2.566442E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.931435E-01,7.946060E+03,2.383675E+03
02:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.978387E+00,2.380806E+04,1.722894E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.595475E-01,8.533590E+03,2.504405E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.968355E-01,7.910985E+03,2.321685E+03
02:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.984349E+00,2.382712E+04,1.724168E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.649338E-01,8.528399E+03,2.460593E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.003316E-01,7.891410E+03,2.276810E+03
02:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.990184E+00,2.384439E+04,1.725335E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.703360E-01,8.522633E+03,2.416098E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.036525E-01,7.869644E+03,2.230981E+03
02:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.995906E+00,2.386009E+04,1.726404E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.756452E-01,8.515229E+03,2.370594E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.068212E-01,7.845949E+03,2.184270E+03
02:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.001531E+00,2.387444E+04,1.727388E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.808173E-01,8.505781E+03,2.323998E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.098578E-01,7.820547E+03,2.136774E+03
02:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.007070E+00,2.388757E+04,1.728297E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.858764E-01,8.494548E+03,2.276414E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.127792E-01,7.793629E+03,2.088578E+03
03:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.012532E+00,2.389964E+04,1.729135E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.908425E-01,8.481743E+03,2.227887E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.156001E-01,7.765357E+03,2.039715E+03
03:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.017915E+00,2.391060E+04,1.729895E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.956697E-01,8.466951E+03,2.178340E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.183192E-01,7.735741E+03,1.990217E+03
03:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.023224E+00,2.392053E+04,1.730583E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.003710E-01,8.450324E+03,2.127845E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.209468E-01,7.704897E+03,1.940142E+03
03:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.028465E+00,2.392950E+04,1.731199E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.049554E-01,8.431968E+03,2.076421E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.234908E-01,7.672917E+03,1.889500E+03
03:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.033639E+00,2.393754E+04,1.731746E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.094297E-01,8.411973E+03,2.024121E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.259575E-01,7.639878E+03,1.838336E+03
03:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.038751E+00,2.394472E+04,1.732228E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.137997E-01,8.390413E+03,1.970995E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.283521E-01,7.605843E+03,1.786692E+03
04:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.043802E+00,2.395104E+04,1.732641E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.180699E-01,8.367351E+03,1.917045E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.306790E-01,7.570864E+03,1.734562E+03
04:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.048806E+00,2.397811E+04,1.735180E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.223072E-01,8.364265E+03,1.883598E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.329553E-01,7.553946E+03,1.701117E+03
04:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.053763E+00,2.400453E+04,1.737671E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.265156E-01,8.360534E+03,1.849703E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.351845E-01,7.536396E+03,1.667369E+03
04:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.058676E+00,2.403034E+04,1.740112E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.307001E-01,8.356208E+03,1.815361E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.373703E-01,7.518255E+03,1.633318E+03
04:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.063547E+00,2.405556E+04,1.742509E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.348655E-01,8.351334E+03,1.780614E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.395165E-01,7.499562E+03,1.599005E+03
04:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.068378E+00,2.408021E+04,1.744861E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.390163E-01,8.345953E+03,1.745458E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.418157E-01,7.482036E+03,1.564780E+03
05:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.073170E+00,2.410433E+04,1.747169E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.431564E-01,8.340102E+03,1.709901E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.441677E-01,7.464769E+03,1.530439E+03
05:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.077956E+00,2.421400E+04,1.758186E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.474798E-01,8.423969E+03,1.767667E+03,7.610754E-01,1.583080E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.464742E-01,7.523441E+03,1.573439E+03
05:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.082953E+00,2.432662E+04,1.769501E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.540219E-01,8.558166E+03,1.900313E+03,7.871303E-01,1.637276E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.487681E-01,7.582209E+03,1.616626E+03
05:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.089212E+00,2.445685E+04,1.782566E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.642414E-01,8.743728E+03,2.083029E+03,8.841303E-01,1.839042E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.511374E-01,7.641862E+03,1.660171E+03
05:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.099968E+00,2.464991E+04,1.801778E+04,7.196051E-01,1.496820E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.797160E-01,9.002692E+03,2.337198E+03,9.573803E-01,1.964604E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.543602E-01,7.709431E+03,1.705651E+03
05:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.114408E+00,2.489443E+04,1.826113E+04,7.728366E-01,1.607544E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.000782E+00,9.339757E+03,2.667275E+03,1.028580E+00,1.930853E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.676678E-01,7.868748E+03,1.772009E+03
06:00:00,7.127209E-01,1.482500E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.133941E+00,2.521008E+04,1.857532E+04,8.305522E-01,1.727596E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.030476E+00,9.797341E+03,3.114447E+03,1.097599E+00,1.898599E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.902261E-01,8.113580E+03,1.858904E+03
06:10:00,7.696390E-01,1.600893E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.199013E+00,2.626886E+04,1.963078E+04,8.819541E-01,1.834515E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.116111E+00,1.114333E+04,4.430836E+03,1.192041E+00,1.846099E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,9.660980E-01,9.047985E+03,2.386744E+03
06:20:00,8.306269E-01,1.727752E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.721272E+00,3.332121E+04,2.751809E+04,9.606562E-01,1.960947E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.627860E+00,1.828716E+04,1.182554E+04,1.279821E+00,1.790634E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.460151E+00,1.598188E+04,9.401341E+03
06:30:00,9.122856E-01,1.897606E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.011267E+00,3.686943E+04,3.174410E+04,1.031411E+00,1.915544E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.867230E+00,2.146441E+04,1.541370E+04,1.356205E+00,1.736012E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.685976E+00,1.902433E+04,1.277393E+04
06:40:00,9.846535E-01,1.944887E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.519414E+00,4.312652E+04,3.847927E+04,1.099628E+00,1.870726E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.328863E+00,2.743293E+04,2.184753E+04,1.503295E+00,1.633488E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.141282E+00,2.496055E+04,1.912825E+04
06:50:00,1.054739E+00,1.898071E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.966641E+00,4.830863E+04,4.451111E+04,1.164721E+00,1.826285E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.726004E+00,3.230730E+04,2.754868E+04,1.654967E+00,1.518241E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.532771E+00,2.981505E+04,2.478726E+04
07:00:00,1.123009E+00,1.850886E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.402624E+00,5.309400E+04,5.005830E+04,1.227619E+00,1.781270E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.112516E+00,3.682135E+04,3.288743E+04,1.799279E+00,1.397787E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.916200E+00,3.434485E+04,3.015088E+04
07:10:00,1.189566E+00,1.800452E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.139403E+00,6.112144E+04,5.883784E+04,1.288713E+00,1.730157E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.774262E+00,4.442579E+04,4.142471E+04,1.917461E+00,1.290114E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.571162E+00,4.194156E+04,3.871646E+04
07:20:00,1.284947E+00,1.725372E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.277011E+00,6.216974E+04,5.976138E+04,1.372058E+00,1.661901E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.834894E+00,4.487709E+04,4.174386E+04,2.103468E+00,1.132832E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.643988E+00,4.258843E+04,3.927664E+04
07:30:00,1.344105E+00,1.672957E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.763515E+00,6.755894E+04,6.533177E+04,1.423814E+00,1.613887E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.280294E+00,5.002152E+04,4.717675E+04,2.202272E+00,1.031910E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.102446E+00,4.791913E+04,4.492797E+04
07:40:00,1.412467E+00,1.610915E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.991738E+00,6.977528E+04,6.750687E+04,1.516829E+00,1.531141E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.461160E+00,5.193422E+04,4.910062E+04,2.325526E+00,9.075308E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.292508E+00,4.996871E+04,4.701584E+04
07:50:00,1.478571E+00,1.547469E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.267360E+00,7.245982E+04,7.035120E+04,1.638654E+00,1.421260E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.691934E+00,5.435967E+04,5.171740E+04,2.443707E+00,7.814014E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.535415E+00,5.256166E+04,4.982091E+04
08:00:00,1.543618E+00,1.481783E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.542112E+00,7.504241E+04,7.318023E+04,1.754814E+00,1.310295E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.919432E+00,5.667092E+04,5.428473E+04,2.559808E+00,6.514346E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.776108E+00,5.504836E+04,5.257705E+04
08:10:00,1.495571E+00,1.516348E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.459891E+00,7.416040E+04,7.226253E+04,1.631699E+00,1.405465E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.811773E+00,5.561290E+04,5.313920E+04,2.407785E+00,7.659850E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.688236E+00,5.422267E+04,5.167312E+04
08:20:00,1.509680E+00,1.505487E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.523555E+00,7.528167E+04,7.347032E+04,1.692677E+00,1.355222E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.874116E+00,5.672030E+04,5.434889E+04,2.429607E+00,7.480058E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.771107E+00,5.556113E+04,5.312493E+04
08:30:00,1.479577E+00,1.530785E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.470059E+00,7.508616E+04,7.324611E+04,1.618825E+00,1.416067E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.818706E+00,5.650341E+04,5.409237E+04,2.340126E+00,8.217326E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.736360E+00,5.557676E+04,5.310888E+04
08:40:00,1.464398E+00,1.543301E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,6.451384E+00,7.528285E+04,7.343934E+04,1.589818E+00,1.439962E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.799393E+00,5.669291E+04,5.427757E+04,2.290356E+00,8.627377E+03,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.738940E+00,5.601261E+04,5.354926E+04
